category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
adhesion	adhesion	OmniPath	generic	functional	composite	P55291	CDH15	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P06127	CD5	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q02246	CNTN2	protein	2	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P20138	CD33	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BY14	TEX101	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P49961	ENTPD1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96F46	IL17RA	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14162	SCARF1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O14594	NCAN	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P06213	INSR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P22105	TNXB	protein	2	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8TBB1	LNX1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q15768	EFNB3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60487	MPZL2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P11717	IGF2R	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9H6X2	ANTXR1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86Y34	ADGRG3	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P56749	CLDN12	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P15151	PVR	protein	6	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IXS8	FAM126B	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60637	TSPAN3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13258	PTGDR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5G6	PCDHGA7	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IV16	GPIHBP1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q03405	PLAUR	protein	3	TRUE	TRUE	TRUE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q4KMG0	CDON	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96NU0	CNTNAP3B	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P11215	ITGAM	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P30511	HLA-F	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7Z692	CEACAM19	protein	0	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5VWK5	IL23R	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q92752	TNR	protein	2	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P0DP24	CALM2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q59H14	NA	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95206	PCDH8	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q08722	CD47	protein	6	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14246	ADGRE1	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q29980	MICB	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5H8	PCDHA3	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P51512	MMP16	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14833	GRM4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86SQ6	ADGRA1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P14136	GFAP	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P0DMS9	TMIGD3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25106	ACKR3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5E8	PCDHB15	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6PJG9	LRFN4	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P01130	LDLR	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P39905	GDNF	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P28827	PTPRM	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NP99	TREM1	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P50052	AGTR2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P54756	EPHA5	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZJ3	CPAMD8	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16570	ACKR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NFZ3	NLGN4Y	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q09470	KCNA1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P57087	JAM2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14114	LRP8	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q06141	REG3A	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P04439	HLA-A	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZA0	KIAA0319L	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8TAB3	PCDH19	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P38567	SPAM1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25189	MPZ	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O15394	NCAM2	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O43184	ADAM12	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NY15	STAB1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UII7	NA	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5JZY3	EPHA10	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6V0I7	FAT4	protein	5	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P04083	ANXA1	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9H6B4	CLMP	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P40189	IL6ST	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14714	SSPN	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P18084	ITGB5	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5H8C1	FREM1	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9P1W8	SIRPG	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q3KPI0	CEACAM21	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BXJ1	C1QTNF1	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BXJ0	C1QTNF5	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75888	TNFSF13	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P27930	IL1R2	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NYQ7	CELSR3	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P24821	TNC	protein	2	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13308	PTK7	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BYE9	CDHR2	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25098	GRK2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9P2B2	PTGFRN	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q06187	BTK	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P43489	TNFRSF4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P11912	CD79A	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14416	GRM2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16471	PRLR	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P28223	HTR2A	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96QU1	PCDH15	protein	3	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13835	PKP1	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95500	CLDN14	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8WWQ8	STAB2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P00918	CA2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NPG4	PCDH12	protein	4	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P17927	CR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	A4D0S4	LAMB4	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P10586	PTPRF	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7Z7M1	ADGRD2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P09619	PDGFRB	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	B6A8C7	TARM1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5E1	PCDHB9	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NFZ4	NLGN2	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BY67	CADM1	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UN72	PCDHA7	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NZC2	TREM2	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96PL2	TECTB	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08514	ITGA2B	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16109	SELP	protein	6	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P27487	DPP4	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZF7	ADGRF2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q06481	APLP2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P55268	LAMB2	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P22455	FGFR4	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NRR2	TPSG1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P05106	ITGB3	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75923	DYSF	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NEC5	CATSPER1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96BY9	SARAF	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P21333	FLNA	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6NUS6	TCTN3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P01730	CD4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N0W4	NLGN4X	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P28221	HTR1D	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P36897	TGFBR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P29323	EPHB2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5I7	CLDN16	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16832	DDR2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P06756	ITGAV	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5HYA8	TMEM67	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P13747	HLA-E	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P20333	TNFRSF1B	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UN73	PCDHA6	protein	3	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O15551	CLDN3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q99685	MGLL	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86UN2	RTN4RL1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UN66	PCDHB8	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q99965	ADAM2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96DD7	SHISA4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6UXK2	ISLR2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q15223	NECTIN1	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16827	PTPRO	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UF33	EPHA6	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q4VX76	SYTL3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UQ52	CNTN6	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P42336	PIK3CA	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75509	TNFRSF21	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P39060	COL18A1	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q04721	NOTCH2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P40200	CD96	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P49763	PGF	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P19320	VCAM1	protein	5	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6P1J6	PLB1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P56856	CLDN18	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5F1	PCDHB12	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q06418	TYRO3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P43630	KIR3DL2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BWV1	BOC	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14722	KCNAB1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZ76	CNTNAP3	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NP60	IL1RAPL2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5I4	PCDHAC2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08F94	PKHD1	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P23515	OMG	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14956	GPNMB	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75131	CPNE3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P46109	CRKL	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P17693	HLA-G	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UHX3	ADGRE2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q99650	OSMR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q99677	LPAR4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P43629	KIR3DL1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P15311	EZR	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86SU0	ILDR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14393	GAS6	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96N03	VSTM2L	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96BF3	TMIGD2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96MU8	KREMEN1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P18564	ITGB6	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q17RY6	LY6K	protein	0	TRUE	TRUE	TRUE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q92729	PTPRU	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZD6	PRRG4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9ULV1	FZD4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UHP7	CLEC2D	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NZS2	KLRF1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BYD3	MRPL4	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75056	SDC3	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25089	FPR3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96LD1	SGCZ	protein	0	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96IQ7	VSIG2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08138	NGFR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q969P0	IGSF8	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NQC3	RTN4	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16653	MOG	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UMZ3	PTPRQ	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NHJ6	LILRB4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P38570	ITGAE	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5SQ64	LY6G6F	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P10721	KIT	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6UWM7	LCTL	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8TES5	FLJ00114	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NPF0	CD320	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
